portfolio_name,position_date,identifier_client,book_price,quantity,curve_name
USIG,2025-04-30,US67021CAP23,96.74,761508.05,USD_SWAP
USIG,2025-04-30,US92343VFR06,85.12,2945671.54,USD_SWAP
USIG,2025-04-30,US970648AJ01,92.4,1219346.38,USD_SWAP
USIG,2025-04-30,US74977RDT86,102.38,1186071.23,USD_SWAP
USIG,2025-04-30,US00846UAM36,87.9,783433.27,USD_SWAP
USIG,2025-04-30,US17887UAA34,101.69,1012355.27,USD_SWAP
USIG,2025-04-30,US716743AP46,94.4,4021401.03,USD_SWAP
USIG,2025-04-30,US63861VAK35,101.05,951124.63,USD_SWAP
USIG,2025-04-30,US015271AT64,91.38,692810.03,USD_SWAP
USIG,2025-04-30,US26442UAL89,85.46,918594.31,USD_SWAP
USIG,2025-04-30,US023551AF16,112.34,819410.82,USD_SWAP
USIG,2025-04-30,US44891ACH86,101.42,1570104.33,USD_SWAP
USIG,2025-04-30,US032654AV70,85.81,1486856.28,USD_SWAP
USIG,2025-04-30,US12563DAA37,91.65,1502799.2,USD_SWAP
USIG,2025-04-30,US092113AR00,92.78,874762.85,USD_SWAP
USIG,2025-04-30,US30225VAN73,96.64,384509.57,USD_SWAP
USIG,2025-04-30,US50077LAV80,95.88,1153503.86,USD_SWAP
USIG,2025-04-30,US37045XDP87,91.36,1289142.56,USD_SWAP
USIG,2025-04-30,US04685A3G46,92.2,655767.87,USD_SWAP
USIG,2025-04-30,US6174468X01,83.88,3286327.89,USD_SWAP
USIG,2025-04-30,US00774MBJ36,100.39,1337993.91,USD_SWAP
USIG,2025-04-30,US74834LBB53,91.79,1194419.68,USD_SWAP
USIG,2025-04-30,US11135FBD24,101.18,1180379.94,USD_SWAP
USIG,2025-04-30,US709629AR06,98.2,846828.14,USD_SWAP
USIG,2025-04-30,US020002BJ95,83.83,1067885.67,USD_SWAP
USIG,2025-04-30,US637432NV39,90.24,778381.77,USD_SWAP
USIG,2025-04-30,US03027XBA72,91.98,1393708.99,USD_SWAP
USIG,2025-04-30,US09681LAS97,90.04,1092821.21,USD_SWAP
USIG,2025-04-30,US65339KBR05,88.65,2419529.19,USD_SWAP
USIG,2025-04-30,US29444UBH86,88.01,1275898.09,USD_SWAP
USIG,2025-04-30,US015271AG44,98.63,570215.84,USD_SWAP
USIG,2025-04-30,US67777JAL26,86.81,584077.89,USD_SWAP
USIG,2025-04-30,US91324PED06,87.53,1925945.17,USD_SWAP
USIG,2025-04-30,US931142FD05,97.06,2176748.76,USD_SWAP
USIG,2025-04-30,US361448BE25,99.48,628686.33,USD_SWAP
USIG,2025-04-30,US548661DY05,85.41,1700522.31,USD_SWAP
USIG,2025-04-30,US46647PEB85,101.06,3930076.89,USD_SWAP
USIG,2025-04-30,US049468AA91,101.33,772262.42,USD_SWAP
USIG,2025-04-30,US718547AK86,93.11,1138542.85,USD_SWAP
USIG,2025-04-30,US709599CA09,101.03,780492.37,USD_SWAP
USIG,2025-04-30,US40434LAK17,96.64,1939763.76,USD_SWAP
USIG,2025-04-30,US00138CBA53,101.25,1014536.85,USD_SWAP
USIG,2025-04-30,US758750AM58,102.14,2041093.69,USD_SWAP
USIG,2025-04-30,US655663AC62,98.81,743218.53,USD_SWAP
USIG,2025-04-30,US47837RAA86,85.81,835076.85,USD_SWAP
USIG,2025-04-30,US502431AF64,92.06,964547.76,USD_SWAP
USIG,2025-04-30,US50212YAH71,105.67,624657.15,USD_SWAP
USIG,2025-04-30,US46849LTL52,93.05,764106.79,USD_SWAP
USIG,2025-04-30,US47215PAE60,94.06,345812.75,USD_SWAP
USIG,2025-04-30,US02665WEH07,99.41,1243870.94,USD_SWAP
USIG,2025-04-30,US16411RAK59,98.58,1219028.29,USD_SWAP
USIG,2025-04-30,US01400EAB92,92.65,1549769.12,USD_SWAP
USIG,2025-04-30,US88034PAB58,87.08,904319.76,USD_SWAP
USIG,2025-04-30,US26444HAK77,87.28,795080.52,USD_SWAP
USIG,2025-04-30,US68389XCN30,99.69,1375309.94,USD_SWAP
USIG,2025-04-30,US91159HJB78,82.14,1754015.3,USD_SWAP
USIG,2025-04-30,US695156AU37,92.49,1057376.79,USD_SWAP
USIG,2025-04-30,US63906YAP34,100.78,810027.22,USD_SWAP
USIG,2025-04-30,US96122FAE79,100.86,1057220.9,USD_SWAP
USIG,2025-04-30,US743820AA01,90.75,1186522.81,USD_SWAP
USIG,2025-04-30,US969457CL23,100.05,638648.43,USD_SWAP
USIG,2025-04-30,US59217GEG01,92.02,1658790.25,USD_SWAP
USIG,2025-04-30,US693475BR55,102.68,2760878.1,USD_SWAP
USIG,2025-04-30,US631005BJ39,94.04,1344056.24,USD_SWAP
USIG,2025-04-30,US59523UAS69,84.82,653092.58,USD_SWAP
USIG,2025-04-30,US055451BD93,102.73,1402342.29,USD_SWAP
USIG,2025-04-30,US46647PCC86,87.91,4720178.33,USD_SWAP
USIG,2025-04-30,US36143L2L80,101.78,682552.36,USD_SWAP
USIG,2025-04-30,US85855CAD20,100.55,1154409.85,USD_SWAP
USIG,2025-04-30,US00131LAN55,102.96,1467198.21,USD_SWAP
USIG,2025-04-30,US126650DG21,93.77,2460948.65,USD_SWAP
USIG,2025-04-30,US302635AL16,94.63,680166.54,USD_SWAP
USIG,2025-04-30,US00914AAV44,100.88,726781.16,USD_SWAP
USIG,2025-04-30,US66807TAA07,101.01,45671.36,USD_SWAP
USIG,2025-04-30,US980236AQ66,98.11,1847531.64,USD_SWAP
USIG,2025-04-30,US03835VAG14,97.66,784173.26,USD_SWAP
USIG,2025-04-30,US06738EBY05,101.17,2747648.22,USD_SWAP
USIG,2025-04-30,US096630AG32,99.68,1101345.84,USD_SWAP
USIG,2025-04-30,US09261XAH52,100.88,677893.02,USD_SWAP
USIG,2025-04-30,US47233WBM01,102.24,1691573.23,USD_SWAP
USIG,2025-04-30,US86562MBW91,91.4,1718778.83,USD_SWAP
USIG,2025-04-30,US78392BAH06,101.83,873236.99,USD_SWAP
USIG,2025-04-30,US03765HAF82,90.54,891906.79,USD_SWAP
USIG,2025-04-30,US29250NAZ87,93.15,1649731.65,USD_SWAP
USIG,2025-04-30,US731572AB96,91.9,1321011.74,USD_SWAP
USIG,2025-04-30,US45167RAJ32,100.49,582100.49,USD_SWAP
USIG,2025-04-30,US25245BAC19,102.16,204611.68,USD_SWAP
USIG,2025-04-30,US471105AD85,102.56,395404.48,USD_SWAP
USIG,2025-04-30,US962166BX19,96.77,1519574.92,USD_SWAP
USIG,2025-04-30,US38141GXG45,90.7,2877512.28,USD_SWAP
USIG,2025-04-30,US36267VAH69,104.18,1635321.76,USD_SWAP
USIG,2025-04-30,US94106LBY48,101.92,1205351.91,USD_SWAP
USIG,2025-04-30,US133131AZ59,91.32,1071018.38,USD_SWAP
USIG,2025-04-30,US09031WAC73,103.75,1259920.23,USD_SWAP
USIG,2025-04-30,US166754AX99,100.23,584231.14,USD_SWAP
USIG,2025-04-30,US072863AH63,85.75,436141.83,USD_SWAP
USIG,2025-04-30,US237194AQ87,99.01,614633.49,USD_SWAP
USIG,2025-04-30,US91913YAW03,97.03,926296.09,USD_SWAP
USIG,2025-04-30,US74977RDS04,102.26,1675983.09,USD_SWAP
USIG,2025-04-30,US05531GAB77,96.23,1112064.69,USD_SWAP
USIG,2025-04-30,US26876FAC68,90.15,189899.48,USD_SWAP
USIG,2025-04-30,US023135CR56,101.13,3183025.81,USD_SWAP
USIG,2025-04-30,US74730DAC74,87.14,3314903.2,USD_SWAP
USIG,2025-04-30,US89236THX63,84.83,985364.92,USD_SWAP
USIG,2025-04-30,US277432AZ35,100.28,1288323.53,USD_SWAP
USIG,2025-04-30,US127055AL59,96.45,763176.02,USD_SWAP
USIG,2025-04-30,US718172DD84,104.01,738471.33,USD_SWAP
USIG,2025-04-30,US872882AK19,87.46,2217533.81,USD_SWAP
USIG,2025-04-30,US29736RAQ39,90.53,1168786.22,USD_SWAP
USIG,2025-04-30,US461070AS31,89.01,718525.92,USD_SWAP
USIG,2025-04-30,US370334DA90,100.64,1289192.63,USD_SWAP
USIG,2025-04-30,US097023DQ55,104.76,2457876.42,USD_SWAP
USIG,2025-04-30,US12592BAS34,100.8,1175202.91,USD_SWAP
USIG,2025-04-30,US05523RAD98,94.13,1992890.74,USD_SWAP
USIG,2025-04-30,US68389XCH61,105.73,2133381.51,USD_SWAP
USIG,2025-04-30,US06417XAP69,100.52,1860161.54,USD_SWAP
USIG,2025-04-30,US60687YBE86,89.19,997480.75,USD_SWAP
USIG,2025-04-30,US91159HHW34,92.91,1616745.36,USD_SWAP
USIG,2025-04-30,US31428XBV73,93.29,1813805.78,USD_SWAP
USIG,2025-04-30,US63743HFP29,101.97,577098.95,USD_SWAP
USIG,2025-04-30,US744538AE99,87.0,485492.28,USD_SWAP
USIG,2025-04-30,US23338VAM81,89.98,761831.91,USD_SWAP
USIG,2025-04-30,US457187AC60,91.79,952737.09,USD_SWAP
USIG,2025-04-30,US670346AS43,90.87,900161.86,USD_SWAP
USIG,2025-04-30,US743674BE29,94.28,677077.24,USD_SWAP
USIG,2025-04-30,US404280DU06,103.42,3131475.43,USD_SWAP
USIG,2025-04-30,US059165EN63,87.28,744348.9,USD_SWAP
USIG,2025-04-30,US172967MS77,89.06,4638664.13,USD_SWAP
USIG,2025-04-30,US98389BAW00,90.98,837414.05,USD_SWAP
USIG,2025-04-30,US12572QAK13,88.56,1030729.98,USD_SWAP
USIG,2025-04-30,US38141GXH28,96.01,3635530.37,USD_SWAP
USIG,2025-04-30,US445658CG02,100.42,65643.39,USD_SWAP
USIG,2025-04-30,US084659BD28,84.2,683726.09,USD_SWAP
USIG,2025-04-30,US74256LFB09,100.83,622349.33,USD_SWAP
USIG,2025-04-30,US31620MBJ45,95.89,350988.1,USD_SWAP
USIG,2025-04-30,US749685AX13,99.04,962362.27,USD_SWAP
USIG,2025-04-30,US225401BC11,102.31,1953644.99,USD_SWAP
USIG,2025-04-30,US05571AAQ85,102.53,1139268.97,USD_SWAP
USIG,2025-04-30,US20268JAB98,94.21,744162.5,USD_SWAP
USIG,2025-04-30,US12803RAB06,102.4,1269063.3,USD_SWAP
USIG,2025-04-30,US771196BX91,85.58,2591952.92,USD_SWAP
USIG,2025-04-30,US874054AM15,102.14,859128.13,USD_SWAP
USIG,2025-04-30,US92936UAF66,96.27,743710.47,USD_SWAP
USIG,2025-04-30,US233331BK28,101.01,1872662.04,USD_SWAP
USIG,2025-04-30,US22822VAL53,97.85,1211888.05,USD_SWAP
USIG,2025-04-30,US74340XBZ33,86.23,477297.11,USD_SWAP
USIG,2025-04-30,US36321PAB67,84.06,408591.76,USD_SWAP
USIG,2025-04-30,US65535HBB42,92.32,734832.39,USD_SWAP
USIG,2025-04-30,US69352PAQ63,97.46,501528.58,USD_SWAP
USIG,2025-04-30,US110122EG99,102.56,2027626.57,USD_SWAP
USIG,2025-04-30,US494386AD79,88.03,674888.41,USD_SWAP
USIG,2025-04-30,US316773DE71,98.79,577945.23,USD_SWAP
USIG,2025-04-30,US110122DY15,105.86,1457959.84,USD_SWAP
USIG,2025-04-30,US202712BK06,93.23,2295721.17,USD_SWAP
USIG,2025-04-30,US75513ECV11,106.52,1698909.16,USD_SWAP
USIG,2025-04-30,US898813AS93,84.92,867151.96,USD_SWAP
USIG,2025-04-30,US114259AT12,96.28,944099.35,USD_SWAP
USIG,2025-04-30,US24422EXX20,99.02,1742906.45,USD_SWAP
USIG,2025-04-30,US30161NAX93,97.11,1819915.77,USD_SWAP
USIG,2025-04-30,US01609WAX02,87.22,1731357.74,USD_SWAP
USIG,2025-04-30,US63861VAJ61,102.43,1717823.34,USD_SWAP
USIG,2025-04-30,US20030NDM02,86.41,2071231.48,USD_SWAP
USIG,2025-04-30,US573874AP91,102.97,785893.12,USD_SWAP
USIG,2025-04-30,US14149YBR80,101.05,871841.62,USD_SWAP
USIG,2025-04-30,US678858BU41,94.05,541963.56,USD_SWAP
USIG,2025-04-30,US913017BA69,110.88,1452231.41,USD_SWAP
USIG,2025-04-30,US540424AT59,93.27,1084227.49,USD_SWAP
USIG,2025-04-30,US01609WBH43,100.96,1843316.44,USD_SWAP
USIG,2025-04-30,US26884ABN28,84.78,724333.42,USD_SWAP
USIG,2025-04-30,US69349LAS79,91.56,1076042.99,USD_SWAP
USIG,2025-04-30,US370334CL64,91.87,1290072.39,USD_SWAP
USIG,2025-04-30,US444859BT81,95.77,1203170.15,USD_SWAP
USIG,2025-04-30,US63111XAD30,84.9,1076364.96,USD_SWAP
USIG,2025-04-30,US369550BP29,87.4,781458.75,USD_SWAP
USIG,2025-04-30,US976826BP11,85.27,547074.21,USD_SWAP
USIG,2025-04-30,US780097BG51,100.21,2674129.76,USD_SWAP
USIG,2025-04-30,US56035LAJ35,101.36,477963.51,USD_SWAP
USIG,2025-04-30,US034863BB50,96.35,1117707.0,USD_SWAP
USIG,2025-04-30,US775109DE81,100.36,2004356.66,USD_SWAP
USIG,2025-04-30,US74735KAA07,89.63,1130930.11,USD_SWAP
USIG,2025-04-30,US06738ECJ29,102.05,2159038.15,USD_SWAP
USIG,2025-04-30,US529043AF83,105.87,419147.18,USD_SWAP
USIG,2025-04-30,US437076CJ91,84.89,1323351.92,USD_SWAP
USIG,2025-04-30,US009158BJ41,100.77,1058544.72,USD_SWAP
USIG,2025-04-30,US98422HAA41,94.13,435801.97,USD_SWAP
USIG,2025-04-30,US05578AAN81,91.64,1497609.82,USD_SWAP
USIG,2025-04-30,US62947QBC15,101.97,1185691.52,USD_SWAP
USIG,2025-04-30,US80622GAE44,98.69,1185563.67,USD_SWAP
USIG,2025-04-30,US842587DE49,95.58,1441185.97,USD_SWAP
USIG,2025-04-30,US30040WAF59,98.08,918754.53,USD_SWAP
USIG,2025-04-30,US90265EAQ35,93.51,893932.43,USD_SWAP
USIG,2025-04-30,US744320BH48,89.17,947787.94,USD_SWAP
USIG,2025-04-30,US416515BE33,92.18,1088261.09,USD_SWAP
USIG,2025-04-30,US42218SAK42,101.46,1632685.38,USD_SWAP
USIG,2025-04-30,US91159HJP64,103.1,1245757.44,USD_SWAP
USIG,2025-04-30,US654579AK76,84.41,961593.25,USD_SWAP
USIG,2025-04-30,US548661DU82,99.19,1955546.12,USD_SWAP
USIG,2025-04-30,US12564CAB28,95.53,611348.77,USD_SWAP
USIG,2025-04-30,US74256LEG05,84.96,815333.15,USD_SWAP
USIG,2025-04-30,US828807DK02,90.61,780070.98,USD_SWAP
USIG,2025-04-30,US29278GBD97,101.23,1893811.41,USD_SWAP
USIG,2025-04-30,US91159HJA95,84.6,1736538.32,USD_SWAP
USIG,2025-04-30,US126650EB25,102.18,1565039.82,USD_SWAP
USIG,2025-04-30,US036752BB83,100.23,910369.55,USD_SWAP
USIG,2025-04-30,US571676AY11,100.79,4419529.27,USD_SWAP
USIG,2025-04-30,US501889AD16,101.86,904218.45,USD_SWAP
USIG,2025-04-30,US294429AX37,100.12,739777.87,USD_SWAP
USIG,2025-04-30,US678858BV24,93.92,584560.88,USD_SWAP
USIG,2025-04-30,US127097AK92,97.96,986403.88,USD_SWAP
USIG,2025-04-30,US708696BZ13,95.41,352543.27,USD_SWAP
USIG,2025-04-30,US928881AD35,92.55,807504.1,USD_SWAP
USIG,2025-04-30,US86564CAC47,88.29,1058888.84,USD_SWAP
USIG,2025-04-30,US11135FCB58,98.5,2210552.79,USD_SWAP
USIG,2025-04-30,US00108WAS98,102.34,659991.21,USD_SWAP
USIG,2025-04-30,US59217GGU76,84.49,1027911.73,USD_SWAP
USIG,2025-04-30,US02665WFY21,100.11,876776.48,USD_SWAP
USIG,2025-04-30,US63307A3B99,98.98,1016514.1,USD_SWAP
USIG,2025-04-30,US404119CJ66,94.83,704544.72,USD_SWAP
USIG,2025-04-30,US06654DAD93,86.31,543188.71,USD_SWAP
USIG,2025-04-30,US29717PAT49,97.2,954552.36,USD_SWAP
USIG,2025-04-30,US093662AJ37,92.27,999408.43,USD_SWAP
USIG,2025-04-30,US03073EAR62,91.52,867338.99,USD_SWAP
USIG,2025-04-30,US22535WAP23,101.1,918604.56,USD_SWAP
USIG,2025-04-30,US66980P2D06,102.35,643676.95,USD_SWAP
USIG,2025-04-30,US609207AT22,91.37,1424073.21,USD_SWAP
USIG,2025-04-30,US89114TZJ41,85.65,1331388.84,USD_SWAP
USIG,2025-04-30,US75884RBA05,95.6,797817.67,USD_SWAP
USIG,2025-04-30,US59523UAR86,91.94,470439.4,USD_SWAP
USIG,2025-04-30,US853254DB33,101.59,1577584.23,USD_SWAP
USIG,2025-04-30,US92564RAK14,97.92,709077.15,USD_SWAP
USIG,2025-04-30,US880451AV10,106.5,1523592.51,USD_SWAP
USIG,2025-04-30,US11133TAD54,92.38,1506870.08,USD_SWAP
USIG,2025-04-30,US15189YAF34,86.02,859594.33,USD_SWAP
USIG,2025-04-30,US049560AT22,84.22,859063.6,USD_SWAP
USIG,2025-04-30,US469814AB34,104.08,1394691.85,USD_SWAP
USIG,2025-04-30,US958254AK08,99.13,1165625.49,USD_SWAP
USIG,2025-04-30,US58769JAR86,99.82,1179178.98,USD_SWAP
USIG,2025-04-30,US6174468G77,98.86,4489627.81,USD_SWAP
USIG,2025-04-30,US22966RAE62,98.26,639269.34,USD_SWAP
USIG,2025-04-30,US50540RAW25,92.6,1055049.63,USD_SWAP
USIG,2025-04-30,US404280EM70,100.62,2308851.41,USD_SWAP
USIG,2025-04-30,US404280BT50,99.18,4501091.37,USD_SWAP
USIG,2025-04-30,US05369AAN19,103.0,928606.14,USD_SWAP
USIG,2025-04-30,US69047QAB86,101.5,1294968.95,USD_SWAP
USIG,2025-04-30,US05964HAX35,102.65,1638304.88,USD_SWAP
USIG,2025-04-30,US437076DD13,101.58,1589155.56,USD_SWAP
USIG,2025-04-30,US639057AB46,87.95,1288838.85,USD_SWAP
USIG,2025-04-30,US89236TGY55,94.56,1712795.9,USD_SWAP
USIG,2025-04-30,US871829BK24,90.05,796527.79,USD_SWAP
USIG,2025-04-30,US776743AG17,92.77,920762.14,USD_SWAP
USIG,2025-04-30,US69379VAA70,100.01,390746.3,USD_SWAP
USIG,2025-04-30,US02666TAB35,100.11,719586.2,USD_SWAP
USIG,2025-04-30,US36266GAA58,100.16,1374983.89,USD_SWAP
USIG,2025-04-30,US693475AZ80,90.79,2852368.67,USD_SWAP
USIG,2025-04-30,US595620AB14,112.17,565907.44,USD_SWAP
USIG,2025-04-30,US911308AB04,113.55,530352.37,USD_SWAP
USIG,2025-04-30,US88032WBA36,91.02,1010539.73,USD_SWAP
USIG,2025-04-30,US958254AH78,98.34,712920.82,USD_SWAP
USIG,2025-04-30,US09261HBP10,98.71,143701.0,USD_SWAP
USIG,2025-04-30,US89115A3C46,100.32,1525148.88,USD_SWAP
USIG,2025-04-30,US05401AAP66,93.4,1056264.68,USD_SWAP
USIG,2025-04-30,US756109BK93,93.23,858587.02,USD_SWAP
USIG,2025-04-30,US686330AS05,99.59,711220.01,USD_SWAP
USIG,2025-04-30,US023135CH74,94.43,3276223.61,USD_SWAP
USIG,2025-04-30,US74368CCA09,100.27,566522.57,USD_SWAP
USIG,2025-04-30,US025816DH90,102.01,1998549.16,USD_SWAP
USIG,2025-04-30,US03073EAW57,100.62,773516.07,USD_SWAP
USIG,2025-04-30,US233851DT84,98.03,765556.55,USD_SWAP
USIG,2025-04-30,US03027XCN84,100.61,1446705.55,USD_SWAP
USIG,2025-04-30,US756109CC68,94.48,726154.49,USD_SWAP
USIG,2025-04-30,US233331BC02,94.73,914461.73,USD_SWAP
USIG,2025-04-30,US35137LAH87,99.42,3778470.72,USD_SWAP
USIG,2025-04-30,US754730AG43,100.28,897258.18,USD_SWAP
USIG,2025-04-30,US744573BA31,100.62,592202.39,USD_SWAP
USIG,2025-04-30,US172967ML25,90.21,3310406.04,USD_SWAP
USIG,2025-04-30,US05401AAW18,99.14,782506.99,USD_SWAP
USIG,2025-04-30,US50066AAR41,86.01,831171.18,USD_SWAP
USIG,2025-04-30,US20030NDN84,84.11,2091508.26,USD_SWAP
USIG,2025-04-30,US059514AE90,97.37,349191.23,USD_SWAP
USIG,2025-04-30,US76169XAC83,99.77,528209.46,USD_SWAP
USIG,2025-04-30,US65339KDJ60,101.23,1566210.13,USD_SWAP
USIG,2025-04-30,US056752AT58,89.13,89236.36,USD_SWAP
USIG,2025-04-30,US74368CAY03,86.09,948834.12,USD_SWAP
USIG,2025-04-30,US65339KCN81,101.47,1007236.43,USD_SWAP
USIG,2025-04-30,US88579YBN04,92.8,1196389.29,USD_SWAP
USIG,2025-04-30,US713448FS27,99.81,1248415.17,USD_SWAP
USIG,2025-04-30,US46647PDU75,102.11,3895046.88,USD_SWAP
USIG,2025-04-30,US64952WEG42,84.95,426058.26,USD_SWAP
USIG,2025-04-30,US21871XAF69,96.46,1822242.73,USD_SWAP
USIG,2025-04-30,US189054AX72,87.05,948808.91,USD_SWAP
USIG,2025-04-30,US31620RAH84,98.44,945485.1,USD_SWAP
USIG,2025-04-30,US281020AM97,96.87,666728.68,USD_SWAP
USIG,2025-04-30,US172967ME81,96.96,3932706.47,USD_SWAP
USIG,2025-04-30,US571748BN17,88.38,1161922.19,USD_SWAP
USIG,2025-04-30,US682680AW38,97.99,1229933.99,USD_SWAP
USIG,2025-04-30,US55609NAF50,99.34,428913.88,USD_SWAP
USIG,2025-04-30,US05526DBH70,94.89,922149.74,USD_SWAP
USIG,2025-04-30,US05565EBJ38,95.67,1101060.7,USD_SWAP
USIG,2025-04-30,US83368RBV33,100.65,1393936.58,USD_SWAP
USIG,2025-04-30,US68902VAK35,90.82,2473833.04,USD_SWAP
USIG,2025-04-30,US60687YBL20,85.65,1267198.57,USD_SWAP
USIG,2025-04-30,US00388WAG69,101.06,477137.64,USD_SWAP
USIG,2025-04-30,US00130HCH66,101.06,1868667.49,USD_SWAP
USIG,2025-04-30,US903731AA58,105.02,441481.85,USD_SWAP
USIG,2025-04-30,US29444UBE55,93.77,1938515.97,USD_SWAP
USIG,2025-04-30,US95000U2G70,91.96,5190983.35,USD_SWAP
USIG,2025-04-30,US870195AC80,101.26,1044452.11,USD_SWAP
USIG,2025-04-30,US709599BZ68,101.21,736467.36,USD_SWAP
USIG,2025-04-30,US404280EF20,101.45,2982212.58,USD_SWAP
USIG,2025-04-30,US12513GBD07,97.79,858127.67,USD_SWAP
USIG,2025-04-30,US606822CS14,102.04,1565479.63,USD_SWAP
USIG,2025-04-30,US6174468U61,83.82,3547255.23,USD_SWAP
USIG,2025-04-30,US53079EBG89,99.0,1942325.0,USD_SWAP
USIG,2025-04-30,US15135BAR24,97.33,2857211.28,USD_SWAP
USIG,2025-04-30,US830867AB33,99.37,5260175.79,USD_SWAP
USIG,2025-04-30,US29278DAA37,99.45,1509727.58,USD_SWAP
USIG,2025-04-30,US693475BT12,102.8,1954855.24,USD_SWAP
USIG,2025-04-30,US05348EBG35,89.93,1101384.49,USD_SWAP
USIG,2025-04-30,US55261FAU84,99.87,445280.44,USD_SWAP
USIG,2025-04-30,US63906YAJ73,102.34,1303642.57,USD_SWAP
USIG,2025-04-30,US60687YBH18,87.17,1652694.85,USD_SWAP
USIG,2025-04-30,US212015AS02,97.73,1615695.98,USD_SWAP
USIG,2025-04-30,US40139LBK89,100.74,730380.46,USD_SWAP
USIG,2025-04-30,US808513CD58,103.21,1935607.51,USD_SWAP
USIG,2025-04-30,US260003AP32,92.78,742120.96,USD_SWAP
USIG,2025-04-30,US46590XAN66,93.54,838692.09,USD_SWAP
USIG,2025-04-30,US62829D2E95,100.15,932616.29,USD_SWAP
USIG,2025-04-30,US251526CV96,101.27,1260641.49,USD_SWAP
USIG,2025-04-30,US00973RAL78,101.58,1015581.33,USD_SWAP
USIG,2025-04-30,US86562MDM91,102.19,1359257.12,USD_SWAP
USIG,2025-04-30,US857477DB68,100.87,1084507.7,USD_SWAP
USIG,2025-04-30,US59284BAF58,96.65,547410.83,USD_SWAP
USIG,2025-04-30,US37045XDH61,92.41,1448760.74,USD_SWAP
USIG,2025-04-30,US149123CK50,86.97,751642.53,USD_SWAP
USIG,2025-04-30,US44891ABX46,91.04,1290197.68,USD_SWAP
USIG,2025-04-30,US09778PAB13,86.81,823890.03,USD_SWAP
USIG,2025-04-30,US64953BBW72,100.2,726472.93,USD_SWAP
USIG,2025-04-30,US30040WAW82,103.84,1388950.85,USD_SWAP
USIG,2025-04-30,US594918BK99,98.15,1047678.43,USD_SWAP
USIG,2025-04-30,US49271VAJ98,93.26,1157528.46,USD_SWAP
USIG,2025-04-30,US57629TBV89,101.21,533791.94,USD_SWAP
USIG,2025-04-30,US18977W2C32,92.42,941500.22,USD_SWAP
USIG,2025-04-30,US036752AN31,89.17,1614973.02,USD_SWAP
USIG,2025-04-30,US494553AD27,100.54,2034179.63,USD_SWAP
USIG,2025-04-30,US690742AJ00,96.93,1004333.98,USD_SWAP
USIG,2025-04-30,US776696AG14,99.16,739641.17,USD_SWAP
USIG,2025-04-30,US78397PAE16,98.13,939715.49,USD_SWAP
USIG,2025-04-30,US055451BJ63,101.53,1633546.22,USD_SWAP
USIG,2025-04-30,US61747YFD22,101.34,4127357.14,USD_SWAP
USIG,2025-04-30,US92343VFE92,93.69,2404017.1,USD_SWAP
USIG,2025-04-30,US824348BJ44,93.0,1336237.38,USD_SWAP
USIG,2025-04-30,US29364WBE75,85.05,463257.82,USD_SWAP
USIG,2025-04-30,US45687VAD82,101.6,988123.46,USD_SWAP
USIG,2025-04-30,US21036PBE79,93.55,1266207.29,USD_SWAP
USIG,2025-04-30,US09256BAL18,90.75,890051.22,USD_SWAP
USIG,2025-04-30,US87264ACS24,91.93,1078724.39,USD_SWAP
USIG,2025-04-30,US539439AX74,102.81,1792432.56,USD_SWAP
USIG,2025-04-30,US756109CB85,97.14,657280.97,USD_SWAP
USIG,2025-04-30,US17308CC539,92.12,3102150.46,USD_SWAP
USIG,2025-04-30,US031162CU27,90.4,1942167.21,USD_SWAP
USIG,2025-04-30,US723787AQ06,87.16,1261347.08,USD_SWAP
USIG,2025-04-30,US06406RAR84,85.09,583047.97,USD_SWAP
USIG,2025-04-30,US268317AY01,103.17,1238590.24,USD_SWAP
USIG,2025-04-30,US440327AL82,107.21,270047.62,USD_SWAP
USIG,2025-04-30,US37045XFE13,99.78,1276230.77,USD_SWAP
USIG,2025-04-30,US03027XAW02,96.37,2715217.21,USD_SWAP
USIG,2025-04-30,US806851AM38,101.33,673065.82,USD_SWAP
USIG,2025-04-30,US501044DP37,88.85,818254.68,USD_SWAP
USIG,2025-04-30,US278865BF65,83.29,835976.65,USD_SWAP
USIG,2025-04-30,US15189TBG13,102.41,1071804.42,USD_SWAP
USIG,2025-04-30,US194162AP89,92.23,661188.17,USD_SWAP
USIG,2025-04-30,US35177PAL13,120.95,4755134.42,USD_SWAP
USIG,2025-04-30,US87162WAH34,92.03,1103921.12,USD_SWAP
USIG,2025-04-30,US902494BK88,98.65,1897596.44,USD_SWAP
USIG,2025-04-30,US961214DF70,98.93,2229718.3,USD_SWAP
USIG,2025-04-30,US186108CK02,95.81,590659.33,USD_SWAP
USIG,2025-04-30,US75968NAD30,95.66,818743.48,USD_SWAP
USIG,2025-04-30,US29250NCB91,101.84,1358443.65,USD_SWAP
USIG,2025-04-30,US056752AR92,94.59,416949.53,USD_SWAP
USIG,2025-04-30,US92928QAE89,97.41,519359.16,USD_SWAP
USIG,2025-04-30,US6944PL3F46,100.9,249671.33,USD_SWAP
USIG,2025-04-30,US2027A0KF56,85.16,1015054.1,USD_SWAP
USIG,2025-04-30,US209111GA54,88.44,1252049.03,USD_SWAP
USIG,2025-04-30,US05351WAB90,96.4,1595064.15,USD_SWAP
USIG,2025-04-30,US90353TAN00,98.49,1789251.41,USD_SWAP
