identifier_client,quantity,book_price,portfolio_name,position_date,curve_name
US637432NY77,690000.0,86.23,USIG01,2025-05-20,USD_SWAP
US651587AG29,865000.0,87.69,USIG01,2025-05-20,USD_SWAP
US097023DR39,1915000.0,106.19,USIG01,2025-05-20,USD_SWAP
US06738ECY95,2400000.0,101.1,USIG01,2025-05-20,USD_SWAP
US548661EH62,2403000.0,92.66,USIG01,2025-05-20,USD_SWAP
US817826AE03,2800000.0,82.64,USIG01,2025-05-20,USD_SWAP
US674599CS21,615000.0,92.03,USIG01,2025-05-20,USD_SWAP
US969457BB59,682000.0,111.87,USIG01,2025-05-20,USD_SWAP
US87264ADS15,800000.0,100.79,USIG01,2025-05-20,USD_SWAP
US29273VAT70,1600000.0,106.02,USIG01,2025-05-20,USD_SWAP
US556079AC52,1370000.0,92.28,USIG01,2025-05-20,USD_SWAP
US902613AK44,2250000.0,85.39,USIG01,2025-05-20,USD_SWAP
US462613AP51,885000.0,94.82,USIG01,2025-05-20,USD_SWAP
US341081GQ46,1210000.0,99.22,USIG01,2025-05-20,USD_SWAP
US670346AV71,975000.0,88.92,USIG01,2025-05-20,USD_SWAP
US17327CAQ69,4501000.0,87.51,USIG01,2025-05-20,USD_SWAP
US03512TAE10,997000.0,92.8,USIG01,2025-05-20,USD_SWAP
US94106BAF85,1067000.0,95.1,USIG01,2025-05-20,USD_SWAP
US532457CL03,2265000.0,98.77,USIG01,2025-05-20,USD_SWAP
US501044BZ37,735000.0,112.82,USIG01,2025-05-20,USD_SWAP
US34354PAF27,965000.0,91.59,USIG01,2025-05-20,USD_SWAP
US222070AG98,160000.0,96.53,USIG01,2025-05-20,USD_SWAP
US92826CAE21,2194000.0,94.63,USIG01,2025-05-20,USD_SWAP
US224044CN54,1005000.0,86.38,USIG01,2025-05-20,USD_SWAP
US98388MAC10,420000.0,84.45,USIG01,2025-05-20,USD_SWAP
US66989HAV06,1130000.0,95.0,USIG01,2025-05-20,USD_SWAP
US15189XAZ15,670000.0,96.7,USIG01,2025-05-20,USD_SWAP
US09261BAD29,1408000.0,82.09,USIG01,2025-05-20,USD_SWAP
US806605AG68,1070000.0,111.8,USIG01,2025-05-20,USD_SWAP
US015271AR09,1147000.0,90.54,USIG01,2025-05-20,USD_SWAP
US26884UAF66,555000.0,93.06,USIG01,2025-05-20,USD_SWAP
US22822VAY74,1205000.0,85.76,USIG01,2025-05-20,USD_SWAP
US20030NBH35,2714000.0,95.47,USIG01,2025-05-20,USD_SWAP
US731068AA07,385000.0,103.17,USIG01,2025-05-20,USD_SWAP
US36258GAA58,725000.0,95.16,USIG01,2025-05-20,USD_SWAP
US458140BU38,2000000.0,82.89,USIG01,2025-05-20,USD_SWAP
US744448CW94,530000.0,94.51,USIG01,2025-05-20,USD_SWAP
US03040WBA27,915000.0,96.67,USIG01,2025-05-20,USD_SWAP
US89115A2E11,2990000.0,96.74,USIG01,2025-05-20,USD_SWAP
US713448FY94,990000.0,99.71,USIG01,2025-05-20,USD_SWAP
US06407EAF25,445000.0,87.28,USIG01,2025-05-20,USD_SWAP
US11120VAL71,615000.0,85.67,USIG01,2025-05-20,USD_SWAP
US883203CC32,822000.0,86.58,USIG01,2025-05-20,USD_SWAP
US036752AT01,957000.0,94.54,USIG01,2025-05-20,USD_SWAP
US247361ZT81,700000.0,93.06,USIG01,2025-05-20,USD_SWAP
US16412XAL91,980000.0,78.78,USIG01,2025-05-20,USD_SWAP
US797440CB87,860000.0,87.91,USIG01,2025-05-20,USD_SWAP
US59156RAE80,936000.0,110.27,USIG01,2025-05-20,USD_SWAP
US92564RAB15,1630000.0,96.73,USIG01,2025-05-20,USD_SWAP
US89420GAE98,809000.0,109.85,USIG01,2025-05-20,USD_SWAP
US459200BB69,763000.0,106.16,USIG01,2025-05-20,USD_SWAP
US74460WAG24,755000.0,101.06,USIG01,2025-05-20,USD_SWAP
US866677AE75,1158000.0,86.9,USIG01,2025-05-20,USD_SWAP
US05565ECS28,1005000.0,98.77,USIG01,2025-05-20,USD_SWAP
US126650DR85,1455000.0,83.49,USIG01,2025-05-20,USD_SWAP
US33938XAB10,1129000.0,98.15,USIG01,2025-05-20,USD_SWAP
US00724PAG46,1045000.0,100.76,USIG01,2025-05-20,USD_SWAP
US71675CAB46,1890000.0,85.02,USIG01,2025-05-20,USD_SWAP
US44107TAY29,921000.0,91.52,USIG01,2025-05-20,USD_SWAP
US487836AT55,1080000.0,112.66,USIG01,2025-05-20,USD_SWAP
US60687YCR80,1295000.0,103.49,USIG01,2025-05-20,USD_SWAP
US857477BU67,885000.0,96.73,USIG01,2025-05-20,USD_SWAP
US05571AAR68,1545000.0,105.21,USIG01,2025-05-20,USD_SWAP
US71951QAC69,706000.0,86.0,USIG01,2025-05-20,USD_SWAP
US89114TZV78,2386000.0,89.19,USIG01,2025-05-20,USD_SWAP
US882508CH56,810000.0,100.01,USIG01,2025-05-20,USD_SWAP
US46124HAG11,1855000.0,102.3,USIG01,2025-05-20,USD_SWAP
US093662AH70,1141000.0,93.61,USIG01,2025-05-20,USD_SWAP
US31620RAJ41,1205000.0,91.4,USIG01,2025-05-20,USD_SWAP
US22822VAW19,1692000.0,84.42,USIG01,2025-05-20,USD_SWAP
US38141GZM94,5970000.0,87.86,USIG01,2025-05-20,USD_SWAP
US931142FP35,1335000.0,100.86,USIG01,2025-05-20,USD_SWAP
US58013MFV19,920000.0,100.53,USIG01,2025-05-20,USD_SWAP
US948596AE12,1330000.0,91.29,USIG01,2025-05-20,USD_SWAP
US898813AU40,600000.0,89.41,USIG01,2025-05-20,USD_SWAP
US871607AD97,2155000.0,100.42,USIG01,2025-05-20,USD_SWAP
US743315BB84,620000.0,100.45,USIG01,2025-05-20,USD_SWAP
US69121KAG94,1200000.0,90.7,USIG01,2025-05-20,USD_SWAP
US138616AM99,1165000.0,104.85,USIG01,2025-05-20,USD_SWAP
US25468PBW59,1013000.0,112.39,USIG01,2025-05-20,USD_SWAP
US09659T2A84,1950000.0,96.83,USIG01,2025-05-20,USD_SWAP
US02666TAC18,711000.0,85.26,USIG01,2025-05-20,USD_SWAP
US08576BAB80,850000.0,103.95,USIG01,2025-05-20,USD_SWAP
US192714AD56,610000.0,90.81,USIG01,2025-05-20,USD_SWAP
US92852LAB53,1065000.0,89.94,USIG01,2025-05-20,USD_SWAP
US09261HAR84,872000.0,94.15,USIG01,2025-05-20,USD_SWAP
US053015AH60,1190000.0,97.15,USIG01,2025-05-20,USD_SWAP
US06738EBV65,1955000.0,86.76,USIG01,2025-05-20,USD_SWAP
US78081BAN38,984000.0,83.8,USIG01,2025-05-20,USD_SWAP
US30040WBA53,1140000.0,104.02,USIG01,2025-05-20,USD_SWAP
US526250AB16,780000.0,91.41,USIG01,2025-05-20,USD_SWAP
US088929AC82,655000.0,105.59,USIG01,2025-05-20,USD_SWAP
US233835AQ08,2032000.0,117.26,USIG01,2025-05-20,USD_SWAP
US20030NEB38,1505000.0,103.82,USIG01,2025-05-20,USD_SWAP
US853254BS85,2695000.0,97.95,USIG01,2025-05-20,USD_SWAP
US458140CN85,955000.0,99.45,USIG01,2025-05-20,USD_SWAP
US30161NBE04,1053000.0,90.21,USIG01,2025-05-20,USD_SWAP
US05526DBY04,1175000.0,103.76,USIG01,2025-05-20,USD_SWAP
US151191BE29,927000.0,95.18,USIG01,2025-05-20,USD_SWAP
US74949LAE20,800000.0,98.75,USIG01,2025-05-20,USD_SWAP
US72014TAC36,545000.0,82.72,USIG01,2025-05-20,USD_SWAP
US50212YAP97,175000.0,99.65,USIG01,2025-05-20,USD_SWAP
US74456QCL86,960000.0,98.39,USIG01,2025-05-20,USD_SWAP
US494550AJ57,439000.0,110.72,USIG01,2025-05-20,USD_SWAP
US378272BE79,810000.0,88.15,USIG01,2025-05-20,USD_SWAP
US50077LBM72,960000.0,101.35,USIG01,2025-05-20,USD_SWAP
US256746AJ71,1450000.0,86.39,USIG01,2025-05-20,USD_SWAP
US656029AH80,1940000.0,83.39,USIG01,2025-05-20,USD_SWAP
US832696AU25,505000.0,82.92,USIG01,2025-05-20,USD_SWAP
US892331AR09,690000.0,101.83,USIG01,2025-05-20,USD_SWAP
US842400HD82,471000.0,86.18,USIG01,2025-05-20,USD_SWAP
US459200KU40,1125000.0,96.66,USIG01,2025-05-20,USD_SWAP
US853254CN89,1770000.0,106.67,USIG01,2025-05-20,USD_SWAP
US378272BP27,1040000.0,105.95,USIG01,2025-05-20,USD_SWAP
US0778FPAG48,1190000.0,83.21,USIG01,2025-05-20,USD_SWAP
US76720AAT34,900000.0,100.18,USIG01,2025-05-20,USD_SWAP
US637432MS19,536000.0,93.92,USIG01,2025-05-20,USD_SWAP
US05969BAF04,275000.0,101.17,USIG01,2025-05-20,USD_SWAP
US913903BB57,860000.0,96.91,USIG01,2025-05-20,USD_SWAP
US06406RBZ91,1620000.0,100.83,USIG01,2025-05-20,USD_SWAP
US30040WAL28,250000.0,87.34,USIG01,2025-05-20,USD_SWAP
US431282AR39,559000.0,95.04,USIG01,2025-05-20,USD_SWAP
US745310AK84,880000.0,94.84,USIG01,2025-05-20,USD_SWAP
US95040QAR56,730000.0,93.25,USIG01,2025-05-20,USD_SWAP
US02361DAY67,800000.0,93.18,USIG01,2025-05-20,USD_SWAP
US78448TAN28,400000.0,99.62,USIG01,2025-05-20,USD_SWAP
US10112RBC79,795000.0,89.93,USIG01,2025-05-20,USD_SWAP
US89236TKR58,765000.0,98.76,USIG01,2025-05-20,USD_SWAP
US034863AW07,1300000.0,102.0,USIG01,2025-05-20,USD_SWAP
US11135FCC32,1430000.0,97.52,USIG01,2025-05-20,USD_SWAP
US49427RAN26,780000.0,96.79,USIG01,2025-05-20,USD_SWAP
US571676AZ85,1965000.0,100.56,USIG01,2025-05-20,USD_SWAP
US00652MAG78,1146000.0,94.31,USIG01,2025-05-20,USD_SWAP
US03027XBW92,955000.0,94.51,USIG01,2025-05-20,USD_SWAP
US76209PAD50,600000.0,102.02,USIG01,2025-05-20,USD_SWAP
US91911TAQ67,1860000.0,93.24,USIG01,2025-05-20,USD_SWAP
US254687DV52,585000.0,111.3,USIG01,2025-05-20,USD_SWAP
US37045XEU63,1645000.0,100.38,USIG01,2025-05-20,USD_SWAP
US489170AF77,414000.0,88.43,USIG01,2025-05-20,USD_SWAP
US90403YAA73,570000.0,88.18,USIG01,2025-05-20,USD_SWAP
US50205MAD11,540000.0,99.69,USIG01,2025-05-20,USD_SWAP
US78669QAA85,200000.0,97.9,USIG01,2025-05-20,USD_SWAP
US860630AG72,790000.0,94.44,USIG01,2025-05-20,USD_SWAP
US37959GAA58,1158000.0,96.03,USIG01,2025-05-20,USD_SWAP
US68233JCF93,675000.0,95.16,USIG01,2025-05-20,USD_SWAP
US266233AH80,642000.0,87.25,USIG01,2025-05-20,USD_SWAP
US438127AC63,1325000.0,88.07,USIG01,2025-05-20,USD_SWAP
US29245JAL61,950000.0,99.6,USIG01,2025-05-20,USD_SWAP
US136375DC36,1272000.0,93.29,USIG01,2025-05-20,USD_SWAP
US808513CA10,1305000.0,87.68,USIG01,2025-05-20,USD_SWAP
US14040HCV50,1125000.0,100.36,USIG01,2025-05-20,USD_SWAP
US210518DP81,390000.0,91.71,USIG01,2025-05-20,USD_SWAP
US76169XAA28,654000.0,85.07,USIG01,2025-05-20,USD_SWAP
US65249BAA70,485000.0,93.97,USIG01,2025-05-20,USD_SWAP
US91913YBC30,990000.0,87.39,USIG01,2025-05-20,USD_SWAP
US65339KBZ21,1504000.0,85.15,USIG01,2025-05-20,USD_SWAP
US14040HDG74,1275000.0,101.37,USIG01,2025-05-20,USD_SWAP
US71427QAB41,1624000.0,82.22,USIG01,2025-05-20,USD_SWAP
US09659W2Z63,2505000.0,100.84,USIG01,2025-05-20,USD_SWAP
US030288AC89,867000.0,86.4,USIG01,2025-05-20,USD_SWAP
US552676AU23,905000.0,86.8,USIG01,2025-05-20,USD_SWAP
US958667AC17,1575000.0,94.7,USIG01,2025-05-20,USD_SWAP
US115637AU43,1000000.0,99.27,USIG01,2025-05-20,USD_SWAP
US025816DN68,1155000.0,107.88,USIG01,2025-05-20,USD_SWAP
US05571AAV70,1590000.0,101.88,USIG01,2025-05-20,USD_SWAP
US62878U2E13,1110000.0,85.56,USIG01,2025-05-20,USD_SWAP
US833794AB68,1258000.0,87.65,USIG01,2025-05-20,USD_SWAP
US40053XAA72,635000.0,98.53,USIG01,2025-05-20,USD_SWAP
US89788KAA43,1933000.0,87.46,USIG01,2025-05-20,USD_SWAP
US50066PAT75,500000.0,85.99,USIG01,2025-05-20,USD_SWAP
US853254CC25,1605000.0,86.08,USIG01,2025-05-20,USD_SWAP
US55261FAS39,995000.0,107.31,USIG01,2025-05-20,USD_SWAP
US64105MAC55,850000.0,100.57,USIG01,2025-05-20,USD_SWAP
US05970FAD33,200000.0,89.72,USIG01,2025-05-20,USD_SWAP
US928563AL97,2315000.0,84.42,USIG01,2025-05-20,USD_SWAP
US87264ACQ67,1625000.0,86.52,USIG01,2025-05-20,USD_SWAP
US095924AA43,560000.0,98.75,USIG01,2025-05-20,USD_SWAP
US83012AAB52,268000.0,103.42,USIG01,2025-05-20,USD_SWAP
US47233JBH05,1596000.0,95.17,USIG01,2025-05-20,USD_SWAP
US00652MAD48,150000.0,94.0,USIG01,2025-05-20,USD_SWAP
US59217GET22,1075000.0,84.99,USIG01,2025-05-20,USD_SWAP
US06423AAJ25,1072000.0,117.29,USIG01,2025-05-20,USD_SWAP
US02665WFU09,1015000.0,99.26,USIG01,2025-05-20,USD_SWAP
US226373AR90,1105000.0,101.4,USIG01,2025-05-20,USD_SWAP
US37940XAD49,1448000.0,89.52,USIG01,2025-05-20,USD_SWAP
US55609NAC20,695000.0,101.96,USIG01,2025-05-20,USD_SWAP
US009158BF29,960000.0,99.6,USIG01,2025-05-20,USD_SWAP
US83444MAQ42,1725000.0,101.51,USIG01,2025-05-20,USD_SWAP
US931142CB75,2080000.0,104.37,USIG01,2025-05-20,USD_SWAP
US574599BQ83,1075000.0,84.18,USIG01,2025-05-20,USD_SWAP
US251526CD98,2947000.0,91.9,USIG01,2025-05-20,USD_SWAP
US78392BAC19,1715000.0,86.25,USIG01,2025-05-20,USD_SWAP
US09261HBC07,535000.0,105.41,USIG01,2025-05-20,USD_SWAP
US58507LBC28,1410000.0,97.62,USIG01,2025-05-20,USD_SWAP
US743263AG09,660000.0,110.71,USIG01,2025-05-20,USD_SWAP
US191241AJ70,1090000.0,80.65,USIG01,2025-05-20,USD_SWAP
US925650AC72,1530000.0,98.71,USIG01,2025-05-20,USD_SWAP
US126650DX53,1175000.0,100.96,USIG01,2025-05-20,USD_SWAP
US05401AAU51,1663000.0,101.01,USIG01,2025-05-20,USD_SWAP
US03076CAL00,775000.0,97.46,USIG01,2025-05-20,USD_SWAP
US456472AB59,860000.0,95.12,USIG01,2025-05-20,USD_SWAP
US37045XEZ50,1200000.0,98.19,USIG01,2025-05-20,USD_SWAP
US56501RAN61,1215000.0,92.58,USIG01,2025-05-20,USD_SWAP
US46590XAL01,2029000.0,101.01,USIG01,2025-05-20,USD_SWAP
US78646UAA79,672000.0,87.99,USIG01,2025-05-20,USD_SWAP
US91159HJD35,1362000.0,85.52,USIG01,2025-05-20,USD_SWAP
US69370PAL58,1570000.0,85.79,USIG01,2025-05-20,USD_SWAP
US61747YEL56,3830000.0,87.27,USIG01,2025-05-20,USD_SWAP
US04685A2R10,1015000.0,87.36,USIG01,2025-05-20,USD_SWAP
US06406RBL06,1560000.0,103.18,USIG01,2025-05-20,USD_SWAP
US59284MAC82,879000.0,94.0,USIG01,2025-05-20,USD_SWAP
US44891ADQ76,755000.0,99.19,USIG01,2025-05-20,USD_SWAP
US80281LAP04,1090000.0,87.8,USIG01,2025-05-20,USD_SWAP
US26442UAN46,810000.0,91.12,USIG01,2025-05-20,USD_SWAP
US29278GAP37,1531000.0,86.3,USIG01,2025-05-20,USD_SWAP
US595017BL79,970000.0,99.19,USIG01,2025-05-20,USD_SWAP
US10921U2L15,560000.0,100.81,USIG01,2025-05-20,USD_SWAP
US00914AAK88,1234000.0,90.23,USIG01,2025-05-20,USD_SWAP
US58518N2A93,760000.0,103.22,USIG01,2025-05-20,USD_SWAP
US361448BG72,530000.0,83.21,USIG01,2025-05-20,USD_SWAP
US85917PAA57,1292000.0,88.31,USIG01,2025-05-20,USD_SWAP
US15189TBB26,725000.0,87.27,USIG01,2025-05-20,USD_SWAP
US594918BZ68,1298000.0,94.91,USIG01,2025-05-20,USD_SWAP
US91127KAE29,705000.0,95.91,USIG01,2025-05-20,USD_SWAP
US04686JAC53,880000.0,92.06,USIG01,2025-05-20,USD_SWAP
US05583JAJ16,2218000.0,84.36,USIG01,2025-05-20,USD_SWAP
US133434AA86,1455000.0,88.52,USIG01,2025-05-20,USD_SWAP
US039483AT92,536000.0,106.78,USIG01,2025-05-20,USD_SWAP
US06417XAE13,1390000.0,85.32,USIG01,2025-05-20,USD_SWAP
US615369AZ82,720000.0,96.01,USIG01,2025-05-20,USD_SWAP
US46188BAA08,1066000.0,83.44,USIG01,2025-05-20,USD_SWAP
US632525AU59,2730000.0,86.66,USIG01,2025-05-20,USD_SWAP
US31847RAG74,905000.0,94.66,USIG01,2025-05-20,USD_SWAP
US80007RAE53,2940000.0,98.75,USIG01,2025-05-20,USD_SWAP
US09659W2P81,3642000.0,87.59,USIG01,2025-05-20,USD_SWAP
US694308JM04,4492000.0,96.84,USIG01,2025-05-20,USD_SWAP
US06051GKK49,5490000.0,87.5,USIG01,2025-05-20,USD_SWAP
US904678AY53,1582000.0,89.09,USIG01,2025-05-20,USD_SWAP
US15189XAX66,490000.0,88.83,USIG01,2025-05-20,USD_SWAP
US345397B512,1250000.0,91.43,USIG01,2025-05-20,USD_SWAP
US12532HAF10,865000.0,84.99,USIG01,2025-05-20,USD_SWAP
US404280EN53,3465000.0,101.08,USIG01,2025-05-20,USD_SWAP
US040555DD31,822000.0,84.06,USIG01,2025-05-20,USD_SWAP
US373334KQ30,1185000.0,98.79,USIG01,2025-05-20,USD_SWAP
US141781BW32,1000000.0,94.47,USIG01,2025-05-20,USD_SWAP
US534187BK40,655000.0,91.59,USIG01,2025-05-20,USD_SWAP
US747525BS17,1035000.0,104.0,USIG01,2025-05-20,USD_SWAP
US04621XAM02,946000.0,93.37,USIG01,2025-05-20,USD_SWAP
US05526DBS36,1814000.0,88.48,USIG01,2025-05-20,USD_SWAP
US08860HAC88,465000.0,90.56,USIG01,2025-05-20,USD_SWAP
US78016FZQ08,1483000.0,93.78,USIG01,2025-05-20,USD_SWAP
US87612EBQ89,760000.0,97.08,USIG01,2025-05-20,USD_SWAP
US83007CAC64,695000.0,98.83,USIG01,2025-05-20,USD_SWAP
US169905AF36,843000.0,93.43,USIG01,2025-05-20,USD_SWAP
US12201PAB22,352000.0,112.44,USIG01,2025-05-20,USD_SWAP
US427866BJ63,525000.0,97.83,USIG01,2025-05-20,USD_SWAP
US844741BF49,1266000.0,88.76,USIG01,2025-05-20,USD_SWAP
US674599EJ04,1850000.0,98.94,USIG01,2025-05-20,USD_SWAP
US911312BZ82,1325000.0,100.32,USIG01,2025-05-20,USD_SWAP
US40434LAC90,733000.0,91.94,USIG01,2025-05-20,USD_SWAP
US68902VAR87,620000.0,101.14,USIG01,2025-05-20,USD_SWAP
US73928QAB41,1086000.0,94.5,USIG01,2025-05-20,USD_SWAP
US89114TZQ83,1030000.0,85.49,USIG01,2025-05-20,USD_SWAP
US174610AT28,1655000.0,91.34,USIG01,2025-05-20,USD_SWAP
US744533BM10,900000.0,84.64,USIG01,2025-05-20,USD_SWAP
US446150BC73,1575000.0,103.46,USIG01,2025-05-20,USD_SWAP
US576323AT63,605000.0,101.91,USIG01,2025-05-20,USD_SWAP
US00111VAA52,185000.0,101.78,USIG01,2025-05-20,USD_SWAP
US37045VAY65,1320000.0,100.42,USIG01,2025-05-20,USD_SWAP
US521865BB05,665000.0,92.45,USIG01,2025-05-20,USD_SWAP
US010392FZ66,807000.0,94.11,USIG01,2025-05-20,USD_SWAP
US21036PBH01,1622000.0,84.79,USIG01,2025-05-20,USD_SWAP
US05565EBX22,595000.0,83.27,USIG01,2025-05-20,USD_SWAP
US418751AL75,695000.0,102.31,USIG01,2025-05-20,USD_SWAP
US52532XAH89,1207000.0,85.93,USIG01,2025-05-20,USD_SWAP
US36166NAK90,705000.0,97.95,USIG01,2025-05-20,USD_SWAP
US828807DT11,1071000.0,86.62,USIG01,2025-05-20,USD_SWAP
US649840CT03,1070000.0,84.17,USIG01,2025-05-20,USD_SWAP
US45687VAE65,565000.0,101.8,USIG01,2025-05-20,USD_SWAP
US278062AH73,1820000.0,95.44,USIG01,2025-05-20,USD_SWAP
US571748BR21,625000.0,105.38,USIG01,2025-05-20,USD_SWAP
US015271AU38,977000.0,99.26,USIG01,2025-05-20,USD_SWAP
US30212PBH73,1079000.0,89.65,USIG01,2025-05-20,USD_SWAP
US443510AK84,492000.0,86.51,USIG01,2025-05-20,USD_SWAP
US345370BY59,160000.0,102.97,USIG01,2025-05-20,USD_SWAP
US126650DQ03,1940000.0,83.71,USIG01,2025-05-20,USD_SWAP
US845467AR03,485000.0,99.48,USIG01,2025-05-20,USD_SWAP
US05634WAA09,465000.0,101.48,USIG01,2025-05-20,USD_SWAP
US05565EBS37,937000.0,87.38,USIG01,2025-05-20,USD_SWAP
US29364GAP81,1014000.0,86.01,USIG01,2025-05-20,USD_SWAP
US29364WBH07,714000.0,84.34,USIG01,2025-05-20,USD_SWAP
US06051GLG28,5130000.0,101.73,USIG01,2025-05-20,USD_SWAP
US718547AU68,1405000.0,101.5,USIG01,2025-05-20,USD_SWAP
US09261XAG79,985000.0,91.28,USIG01,2025-05-20,USD_SWAP
US83368RBW16,1680000.0,101.79,USIG01,2025-05-20,USD_SWAP
US225401AU28,4913000.0,89.02,USIG01,2025-05-20,USD_SWAP
US05964HAM79,1285000.0,89.7,USIG01,2025-05-20,USD_SWAP
US89400PAK93,1329000.0,87.26,USIG01,2025-05-20,USD_SWAP
US04636NAH61,780000.0,100.39,USIG01,2025-05-20,USD_SWAP
US02771D2A13,740000.0,101.49,USIG01,2025-05-20,USD_SWAP
US00846UAN19,1442000.0,86.56,USIG01,2025-05-20,USD_SWAP
US969457BY52,2010000.0,88.0,USIG01,2025-05-20,USD_SWAP
US459506AQ49,1475000.0,86.2,USIG01,2025-05-20,USD_SWAP
US609207BB05,735000.0,88.6,USIG01,2025-05-20,USD_SWAP
US378272BZ09,720000.0,100.44,USIG01,2025-05-20,USD_SWAP
US06738ECD58,2355000.0,105.71,USIG01,2025-05-20,USD_SWAP
US23636ABK60,930000.0,99.67,USIG01,2025-05-20,USD_SWAP
US23636ABH32,1550000.0,102.65,USIG01,2025-05-20,USD_SWAP
US984851AG07,1375000.0,90.89,USIG01,2025-05-20,USD_SWAP
US14040HDE27,1230000.0,102.17,USIG01,2025-05-20,USD_SWAP
US191216DR86,1255000.0,101.89,USIG01,2025-05-20,USD_SWAP
US573874AJ32,1295000.0,89.19,USIG01,2025-05-20,USD_SWAP
US06738ECU73,2280000.0,99.32,USIG01,2025-05-20,USD_SWAP
US202795JW12,395000.0,89.53,USIG01,2025-05-20,USD_SWAP
US577081BD37,1122000.0,99.1,USIG01,2025-05-20,USD_SWAP
US539830BW87,1440000.0,102.85,USIG01,2025-05-20,USD_SWAP
US097023DC69,1950000.0,92.9,USIG01,2025-05-20,USD_SWAP
US606822CD45,1544000.0,86.92,USIG01,2025-05-20,USD_SWAP
US251526CX52,1620000.0,99.62,USIG01,2025-05-20,USD_SWAP
US303901BF83,1121000.0,97.69,USIG01,2025-05-20,USD_SWAP
US291011AQ77,390000.0,107.28,USIG01,2025-05-20,USD_SWAP
US86562MDN74,1280000.0,102.56,USIG01,2025-05-20,USD_SWAP
US20825CAF14,904000.0,106.84,USIG01,2025-05-20,USD_SWAP
US12621EAL74,924000.0,99.51,USIG01,2025-05-20,USD_SWAP
US00973RAF01,1679000.0,93.77,USIG01,2025-05-20,USD_SWAP
US94106BAE11,879000.0,89.71,USIG01,2025-05-20,USD_SWAP
US857477CR20,1435000.0,98.92,USIG01,2025-05-20,USD_SWAP
US09659W2W33,2605000.0,101.72,USIG01,2025-05-20,USD_SWAP
US404280CY37,2670000.0,87.23,USIG01,2025-05-20,USD_SWAP
US233851ED24,1065000.0,87.04,USIG01,2025-05-20,USD_SWAP
US688225AH44,610000.0,91.2,USIG01,2025-05-20,USD_SWAP
US928668CM23,800000.0,98.58,USIG01,2025-05-20,USD_SWAP
US824348BN55,865000.0,83.86,USIG01,2025-05-20,USD_SWAP
US459200LH20,1150000.0,100.66,USIG01,2025-05-20,USD_SWAP
US65535HAS85,1544000.0,88.66,USIG01,2025-05-20,USD_SWAP
US36321PAE07,560857.0,80.9,USIG01,2025-05-20,USD_SWAP
US68389XCE31,4617000.0,89.4,USIG01,2025-05-20,USD_SWAP
US67103HAK32,690000.0,83.97,USIG01,2025-05-20,USD_SWAP
US38141GC936,4925000.0,101.3,USIG01,2025-05-20,USD_SWAP
US606822CT96,770000.0,102.47,USIG01,2025-05-20,USD_SWAP
US225313AM74,1969000.0,91.66,USIG01,2025-05-20,USD_SWAP
US742718DB20,585000.0,108.28,USIG01,2025-05-20,USD_SWAP
US18551PAE97,444000.0,92.35,USIG01,2025-05-20,USD_SWAP
US784572AA70,130000.0,101.15,USIG01,2025-05-20,USD_SWAP
US25243YBE86,1250000.0,83.29,USIG01,2025-05-20,USD_SWAP
US361841AL38,1210000.0,99.26,USIG01,2025-05-20,USD_SWAP
US04686JAB70,725000.0,104.48,USIG01,2025-05-20,USD_SWAP
US95040QAP90,715000.0,87.4,USIG01,2025-05-20,USD_SWAP
US19828TAA43,980000.0,104.1,USIG01,2025-05-20,USD_SWAP
US904764BT39,1254000.0,101.74,USIG01,2025-05-20,USD_SWAP
US200340AT44,949000.0,94.8,USIG01,2025-05-20,USD_SWAP
US750236AY71,780000.0,103.06,USIG01,2025-05-20,USD_SWAP
US06738ECK91,1930000.0,104.81,USIG01,2025-05-20,USD_SWAP
US780641AH94,1143000.0,116.2,USIG01,2025-05-20,USD_SWAP
US961214EF61,1817000.0,95.19,USIG01,2025-05-20,USD_SWAP
US11133TAE38,1696000.0,87.16,USIG01,2025-05-20,USD_SWAP
US647551AG52,450000.0,99.57,USIG01,2025-05-20,USD_SWAP
US879360AE54,1804000.0,88.57,USIG01,2025-05-20,USD_SWAP
US11135FBY60,2370000.0,101.42,USIG01,2025-05-20,USD_SWAP
US709599BV54,700000.0,105.09,USIG01,2025-05-20,USD_SWAP
US031162DE75,1505000.0,90.88,USIG01,2025-05-20,USD_SWAP
US00135TAD63,860000.0,105.3,USIG01,2025-05-20,USD_SWAP
US22822VAT89,1746000.0,85.95,USIG01,2025-05-20,USD_SWAP
US91324PEJ75,2230000.0,95.96,USIG01,2025-05-20,USD_SWAP
US60687YDH99,930000.0,100.77,USIG01,2025-05-20,USD_SWAP
US65334HAE27,135000.0,109.49,USIG01,2025-05-20,USD_SWAP
US87612EAK29,359000.0,109.39,USIG01,2025-05-20,USD_SWAP
US595112BQ52,1203000.0,97.81,USIG01,2025-05-20,USD_SWAP
US25179MBE21,780000.0,100.21,USIG01,2025-05-20,USD_SWAP
US316773DM97,735000.0,99.18,USIG01,2025-05-20,USD_SWAP
US071813CB37,1406000.0,83.21,USIG01,2025-05-20,USD_SWAP
US760759BA74,1030000.0,83.67,USIG01,2025-05-20,USD_SWAP
US38141GC365,3345000.0,101.12,USIG01,2025-05-20,USD_SWAP
US92936UAG40,699000.0,86.69,USIG01,2025-05-20,USD_SWAP
US21987BAZ13,1229000.0,91.2,USIG01,2025-05-20,USD_SWAP
